# 3-Component Decay Chain Output
# Input parameters:
#   Half-life A (h): 1.97
#   Half-life B (h): 9.91
#   Na0: 100.0  Nb0: 0.0  Nc0: 0.0
#   tfinal (h): 50.0
#
# t(h)    NA        NB        NC        Total
15.7100   0.397558   41.098706   58.503736   100.000000
15.7200   0.396162   41.071366   58.532472   100.000000
15.7300   0.394770   41.044040   58.561190   100.000000
15.7400   0.393384   41.016728   58.589888   100.000000
15.7500   0.392002   40.989431   58.618568   100.000000
15.7600   0.390625   40.962147   58.647228   100.000000
15.7700   0.389253   40.934878   58.675869   100.000000
15.7800   0.387886   40.907623   58.704491   100.000000
15.7900   0.386523   40.880383   58.733094   100.000000
15.8000   0.385166   40.853156   58.761678   100.000000
15.8100   0.383813   40.825944   58.790243   100.000000
15.8200   0.382465   40.798746   58.818789   100.000000
15.8300   0.381122   40.771563   58.847316   100.000000
15.8400   0.379783   40.744394   58.875823   100.000000
15.8500   0.378449   40.717239   58.904312   100.000000
15.8600   0.377120   40.690098   58.932782   100.000000
15.8700   0.375795   40.662972   58.961233   100.000000
15.8800   0.374475   40.635860   58.989665   100.000000
15.8900   0.373160   40.608762   59.018078   100.000000
15.9000   0.371849   40.581679   59.046472   100.000000
15.9100   0.370543   40.554610   59.074847   100.000000
15.9200   0.369242   40.527555   59.103203   100.000000
15.9300   0.367945   40.500515   59.131540   100.000000
15.9400   0.366653   40.473489   59.159859   100.000000
15.9500   0.365365   40.446477   59.188158   100.000000
15.9600   0.364082   40.419480   59.216439   100.000000
15.9700   0.362803   40.392497   59.244700   100.000000
15.9800   0.361528   40.365529   59.272943   100.000000
15.9900   0.360259   40.338574   59.301167   100.000000
16.0000   0.358993   40.311635   59.329372   100.000000
16.0100   0.357732   40.284709   59.357558   100.000000
16.0200   0.356476   40.257798   59.385726   100.000000
16.0300   0.355224   40.230902   59.413874   100.000000
16.0400   0.353976   40.204020   59.442004   100.000000
16.0500   0.352733   40.177152   59.470115   100.000000
16.0600   0.351494   40.150299   59.498207   100.000000
16.0700   0.350259   40.123460   59.526281   100.000000
16.0800   0.349029   40.096636   59.554335   100.000000
16.0900   0.347803   40.069826   59.582371   100.000000
16.1000   0.346582   40.043030   59.610388   100.000000
16.1100   0.345364   40.016249   59.638387   100.000000
16.1200   0.344151   39.989482   59.666366   100.000000
16.1300   0.342943   39.962730   59.694327   100.000000
16.1400   0.341738   39.935992   59.722270   100.000000
16.1500   0.340538   39.909269   59.750193   100.000000
16.1600   0.339342   39.882560   59.778098   100.000000
16.1700   0.338150   39.855866   59.805984   100.000000
16.1800   0.336962   39.829186   59.833852   100.000000
16.1900   0.335779   39.802521   59.861701   100.000000
16.2000   0.334599   39.775870   59.889531   100.000000
16.2100   0.333424   39.749233   59.917343   100.000000
16.2200   0.332253   39.722612   59.945136   100.000000
16.2300   0.331086   39.696004   59.972910   100.000000
16.2400   0.329923   39.669411   60.000666   100.000000
16.2500   0.328764   39.642833   60.028403   100.000000
16.2600   0.327609   39.616269   60.056121   100.000000
16.2700   0.326459   39.589720   60.083821   100.000000
16.2800   0.325312   39.563185   60.111503   100.000000
16.2900   0.324170   39.536665   60.139166   100.000000
16.3000   0.323031   39.510159   60.166810   100.000000
16.3100   0.321896   39.483668   60.194436   100.000000
16.3200   0.320766   39.457191   60.222043   100.000000
16.3300   0.319639   39.430729   60.249632   100.000000
16.3400   0.318516   39.404281   60.277202   100.000000
16.3500   0.317398   39.377848   60.304754   100.000000
16.3600   0.316283   39.351430   60.332287   100.000000
16.3700   0.315172   39.325026   60.359802   100.000000
16.3800   0.314065   39.298636   60.387298   100.000000
16.3900   0.312962   39.272262   60.414776   100.000000
16.4000   0.311863   39.245901   60.442236   100.000000
16.4100   0.310767   39.219556   60.469677   100.000000
16.4200   0.309676   39.193225   60.497099   100.000000
16.4300   0.308588   39.166908   60.524504   100.000000
16.4400   0.307504   39.140606   60.551889   100.000000
16.4500   0.306424   39.114319   60.579257   100.000000
16.4600   0.305348   39.088046   60.606606   100.000000
16.4700   0.304276   39.061788   60.633936   100.000000
16.4800   0.303207   39.035544   60.661249   100.000000
16.4900   0.302142   39.009316   60.688543   100.000000
16.5000   0.301081   38.983101   60.715818   100.000000
16.5100   0.300023   38.956901   60.743076   100.000000
16.5200   0.298969   38.930716   60.770314   100.000000
16.5300   0.297919   38.904546   60.797535   100.000000
16.5400   0.296873   38.878390   60.824737   100.000000
16.5500   0.295830   38.852248   60.851921   100.000000
16.5600   0.294791   38.826122   60.879087   100.000000
16.5700   0.293756   38.800010   60.906235   100.000000
16.5800   0.292724   38.773912   60.933364   100.000000
16.5900   0.291696   38.747829   60.960475   100.000000
16.6000   0.290671   38.721761   60.987568   100.000000
16.6100   0.289650   38.695707   61.014642   100.000000
16.6200   0.288633   38.669669   61.041699   100.000000
16.6300   0.287619   38.643644   61.068737   100.000000
16.6400   0.286609   38.617635   61.095757   100.000000
16.6500   0.285602   38.591639   61.122758   100.000000
16.6600   0.284599   38.565659   61.149742   100.000000
16.6700   0.283600   38.539693   61.176707   100.000000
16.6800   0.282603   38.513742   61.203654   100.000000
16.6900   0.281611   38.487806   61.230583   100.000000
16.7000   0.280622   38.461884   61.257494   100.000000
16.7100   0.279636   38.435977   61.284387   100.000000
16.7200   0.278654   38.410084   61.311262   100.000000
16.7300   0.277675   38.384206   61.338118   100.000000
16.7400   0.276700   38.358343   61.364957   100.000000
16.7500   0.275728   38.332495   61.391777   100.000000
16.7600   0.274760   38.306661   61.418580   100.000000
16.7700   0.273795   38.280842   61.445364   100.000000
16.7800   0.272833   38.255037   61.472130   100.000000
16.7900   0.271875   38.229247   61.498878   100.000000
16.8000   0.270920   38.203472   61.525608   100.000000
16.8100   0.269968   38.177711   61.552320   100.000000
16.8200   0.269020   38.151965   61.579015   100.000000
16.8300   0.268075   38.126234   61.605691   100.000000
16.8400   0.267134   38.100518   61.632349   100.000000
16.8500   0.266195   38.074816   61.658989   100.000000
16.8600   0.265260   38.049129   61.685611   100.000000
16.8700   0.264329   38.023456   61.712215   100.000000
16.8800   0.263400   37.997798   61.738801   100.000000
16.8900   0.262475   37.972155   61.765370   100.000000
16.9000   0.261553   37.946527   61.791920   100.000000
16.9100   0.260634   37.920913   61.818453   100.000000
16.9200   0.259719   37.895314   61.844967   100.000000
16.9300   0.258807   37.869729   61.871464   100.000000
16.9400   0.257898   37.844160   61.897942   100.000000
16.9500   0.256992   37.818605   61.924403   100.000000
16.9600   0.256089   37.793064   61.950846   100.000000
16.9700   0.255190   37.767539   61.977271   100.000000
16.9800   0.254294   37.742028   62.003679   100.000000
16.9900   0.253400   37.716531   62.030068   100.000000
17.0000   0.252510   37.691050   62.056440   100.000000
17.0100   0.251623   37.665583   62.082794   100.000000
17.0200   0.250740   37.640131   62.109130   100.000000
17.0300   0.249859   37.614693   62.135448   100.000000
17.0400   0.248981   37.589270   62.161748   100.000000
17.0500   0.248107   37.563862   62.188031   100.000000
17.0600   0.247235   37.538469   62.214296   100.000000
17.0700   0.246367   37.513090   62.240543   100.000000
17.0800   0.245502   37.487726   62.266772   100.000000
17.0900   0.244640   37.462377   62.292984   100.000000
17.1000   0.243780   37.437042   62.319178   100.000000
17.1100   0.242924   37.411722   62.345354   100.000000
17.1200   0.242071   37.386417   62.371512   100.000000
17.1300   0.241221   37.361126   62.397653   100.000000
17.1400   0.240373   37.335850   62.423776   100.000000
17.1500   0.239529   37.310589   62.449882   100.000000
17.1600   0.238688   37.285343   62.475970   100.000000
17.1700   0.237849   37.260111   62.502040   100.000000
17.1800   0.237014   37.234894   62.528092   100.000000
17.1900   0.236181   37.209692   62.554127   100.000000
17.2000   0.235352   37.184504   62.580144   100.000000
17.2100   0.234525   37.159331   62.606144   100.000000
17.2200   0.233702   37.134173   62.632126   100.000000
17.2300   0.232881   37.109029   62.658090   100.000000
17.2400   0.232063   37.083900   62.684037   100.000000
17.2500   0.231248   37.058786   62.709966   100.000000
17.2600   0.230435   37.033687   62.735878   100.000000
17.2700   0.229626   37.008602   62.761772   100.000000
17.2800   0.228820   36.983532   62.787649   100.000000
17.2900   0.228016   36.958476   62.813508   100.000000
17.3000   0.227215   36.933436   62.839349   100.000000
17.3100   0.226417   36.908410   62.865173   100.000000
17.3200   0.225622   36.883398   62.890980   100.000000
17.3300   0.224829   36.858402   62.916769   100.000000
17.3400   0.224040   36.833420   62.942541   100.000000
17.3500   0.223253   36.808453   62.968295   100.000000
17.3600   0.222469   36.783500   62.994031   100.000000
17.3700   0.221687   36.758562   63.019751   100.000000
17.3800   0.220909   36.733639   63.045452   100.000000
17.3900   0.220133   36.708731   63.071137   100.000000
17.4000   0.219359   36.683837   63.096804   100.000000
17.4100   0.218589   36.658958   63.122453   100.000000
17.4200   0.217821   36.634093   63.148085   100.000000
17.4300   0.217056   36.609244   63.173700   100.000000
17.4400   0.216294   36.584409   63.199297   100.000000
17.4500   0.215534   36.559589   63.224877   100.000000
17.4600   0.214777   36.534783   63.250440   100.000000
17.4700   0.214023   36.509992   63.275985   100.000000
17.4800   0.213271   36.485216   63.301513   100.000000
17.4900   0.212522   36.460454   63.327024   100.000000
17.5000   0.211775   36.435707   63.352517   100.000000
17.5100   0.211032   36.410975   63.377993   100.000000
17.5200   0.210290   36.386258   63.403452   100.000000
17.5300   0.209552   36.361555   63.428893   100.000000
17.5400   0.208816   36.336867   63.454318   100.000000
17.5500   0.208082   36.312193   63.479724   100.000000
17.5600   0.207352   36.287534   63.505114   100.000000
17.5700   0.206623   36.262890   63.530487   100.000000
17.5800   0.205898   36.238261   63.555842   100.000000
17.5900   0.205174   36.213646   63.581180   100.000000
17.6000   0.204454   36.189046   63.606500   100.000000
17.6100   0.203736   36.164460   63.631804   100.000000
17.6200   0.203020   36.139890   63.657090   100.000000
17.6300   0.202307   36.115334   63.682360   100.000000
17.6400   0.201596   36.090792   63.707612   100.000000
17.6500   0.200888   36.066265   63.732846   100.000000
17.6600   0.200183   36.041753   63.758064   100.000000
17.6700   0.199480   36.017256   63.783265   100.000000
17.6800   0.198779   35.992773   63.808448   100.000000
17.6900   0.198081   35.968305   63.833614   100.000000
17.7000   0.197385   35.943851   63.858764   100.000000
17.7100   0.196692   35.919413   63.883896   100.000000
17.7200   0.196001   35.894988   63.909011   100.000000
17.7300   0.195312   35.870579   63.934109   100.000000
17.7400   0.194626   35.846184   63.959189   100.000000
17.7500   0.193943   35.821804   63.984253   100.000000
17.7600   0.193262   35.797438   64.009300   100.000000
17.7700   0.192583   35.773087   64.034330   100.000000
17.7800   0.191906   35.748751   64.059342   100.000000
17.7900   0.191232   35.724429   64.084338   100.000000
17.8000   0.190561   35.700122   64.109317   100.000000
17.8100   0.189891   35.675830   64.134278   100.000000
17.8200   0.189225   35.651552   64.159223   100.000000
17.8300   0.188560   35.627289   64.184151   100.000000
17.8400   0.187898   35.603041   64.209062   100.000000
17.8500   0.187238   35.578807   64.233955   100.000000
17.8600   0.186580   35.554588   64.258832   100.000000
17.8700   0.185925   35.530383   64.283692   100.000000
17.8800   0.185272   35.506193   64.308535   100.000000
17.8900   0.184621   35.482018   64.333361   100.000000
17.9000   0.183972   35.457857   64.358170   100.000000
17.9100   0.183326   35.433711   64.382963   100.000000
17.9200   0.182682   35.409580   64.407738   100.000000
17.9300   0.182041   35.385463   64.432497   100.000000
17.9400   0.181401   35.361360   64.457238   100.000000
17.9500   0.180764   35.337273   64.481963   100.000000
17.9600   0.180129   35.313200   64.506671   100.000000
17.9700   0.179497   35.289141   64.531362   100.000000
17.9800   0.178866   35.265097   64.556036   100.000000
17.9900   0.178238   35.241068   64.580694   100.000000
18.0000   0.177612   35.217054   64.605335   100.000000
18.0100   0.176988   35.193053   64.629958   100.000000
18.0200   0.176366   35.169068   64.654566   100.000000
18.0300   0.175747   35.145097   64.679156   100.000000
18.0400   0.175130   35.121141   64.703730   100.000000
18.0500   0.174515   35.097199   64.728286   100.000000
18.0600   0.173902   35.073272   64.752826   100.000000
18.0700   0.173291   35.049359   64.777350   100.000000
18.0800   0.172682   35.025461   64.801856   100.000000
18.0900   0.172076   35.001578   64.826346   100.000000
18.1000   0.171471   34.977709   64.850820   100.000000
18.1100   0.170869   34.953855   64.875276   100.000000
18.1200   0.170269   34.930015   64.899716   100.000000
18.1300   0.169671   34.906190   64.924139   100.000000
18.1400   0.169075   34.882379   64.948546   100.000000
18.1500   0.168481   34.858583   64.972936   100.000000
18.1600   0.167889   34.834802   64.997309   100.000000
18.1700   0.167300   34.811035   65.021665   100.000000
18.1800   0.166712   34.787283   65.046005   100.000000
18.1900   0.166126   34.763545   65.070329   100.000000
